prev,surface_area,compactness,rectangularity,diameter,convexity,eccentricity
457,0.4318305155810694,-0.04596841545345268,-0.49484776743208014,3.0731226110366365,-0.3231193394315553,-0.06982347215647265
458,0.3099952537415803,-0.04596841545345268,-0.07018661555783377,0.7069732097371966,-0.15117594809018362,-0.026446334540064297
459,-0.4046656614598246,-0.04596841545345268,-0.5281964306332243,-0.3862016780554802,-0.5045115683086964,-0.08184531732171586
460,-0.4117277405067886,-0.04596841545345268,-0.09347729948711694,-0.3815260947522063,0.1392647677751054,-0.08351101830732614
461,-0.36366066903446886,-0.04596841545345268,0.13789713208418372,-0.3388197779621106,0.21222162264748756,-0.08466738548465158
462,-0.20067099405111125,-0.04596841545345268,-0.005710957815378338,-0.24000167137459708,0.13605995777681273,-0.08662281704936906
463,-0.41705913629607316,-0.04596841545345268,-0.5384276628420269,-0.44494667458606363,-0.5410632330135339,-0.07991748252846434
464,-0.42607810674580254,-0.04596841545345268,0.11725819003936029,-0.4052683569525291,0.1189872794962095,-0.08163874626701893
465,-0.3673872069166464,-0.04596841545345268,0.2088993050707363,-0.2661948296748377,0.4171930542259256,-0.078921546625611
466,-0.21460541839574074,-0.04596841545345268,-0.16782033882532754,0.4544133474908542,-4.505745835812681e-05,-0.08796986376523674
467,-0.1650083752026247,-0.04596841545345268,-0.020607423088021357,0.03261320570143708,0.17626444844140857,-0.08572280182799809
468,-0.2522748383715193,-0.04596841545345268,-0.52474888709343,-0.29965868112714833,-0.5550725702697745,-0.08526584086204363
469,0.10191985508277408,-0.04596841545345268,-0.0808716815375953,0.9322493491490078,-0.04100470000619837,-0.08843896097937627
470,-0.2667788330818136,-0.04596841545345268,0.23469105901718174,-0.3234579589711591,0.3199459396431453,-0.08584466848105814
471,-0.0836062458717655,-0.04596841545345268,0.06275633329427081,-0.07849835296540068,0.14305431103058613,-0.08970976299981381
472,-0.29255914299479624,-0.04596841545345268,0.2245489270501571,-0.3153116941480763,0.20376129582047742,-0.08585525246331481
473,-0.3982048161257049,-0.04596841545345268,-0.5202419208759496,-0.42561928856934744,-0.5333579298416256,-0.08131457608952576
474,-0.3963427174038851,-0.04596841545345268,0.06690204236404036,-0.40639847181345923,0.2556601680764238,-0.08187855077915958
475,-0.37613524681129284,-0.04596841545345268,0.09192988105208041,-0.26540001643437805,-0.048474342505127256,-0.08263987148240307
476,-0.07281262691911237,-0.04596841545345268,-0.5036918066902687,1.1009962758850353,-0.30592944268960787,-0.08498522210432262
477,0.014799292814952975,-0.04596841545345268,-0.5405462456820508,1.1009924058140104,-0.3650110103990978,-0.08857205152437232
478,-0.09778270527035397,-0.04596841545345268,-0.49102782673262296,-0.17622229570178796,-0.3593408224629635,-0.08639523397764551
479,0.38459816080648274,-0.04596841545345268,-0.4058250868974051,2.556993710867796,-0.3617658797376432,-0.07673923156155142
480,-0.33704582868302796,-0.04596841545345268,-0.6780168853341575,2.2210497644727036,-0.7227026708393521,0.2051861129072873
481,-0.22773517532632193,-0.04596841545345268,-0.6135756994106023,0.3703773090831431,-0.5752099425854009,-0.07615988689903289
482,-0.2754242768506707,-0.04596841545345268,-0.6855454278931685,-0.2953998745529463,-0.7295921926103335,0.054484275538085186
483,-0.22403955556706492,-0.04596841545345268,-0.5536518980378204,-0.029916793315786634,-0.5133578465162938,-0.029840369580290852
484,-0.10006909664890307,-0.04596841545345268,-0.5806214955608932,-0.5997120932445105,-0.5985743685053696,-0.028864335867515297
485,0.8762655037036439,-0.04596841545345268,-0.32076493330932504,1.9798733889161337,-0.3362579179012371,0.04889553704181396
486,-0.2961919511749718,-0.04596841545345268,-0.6522222543819852,0.4472124423302845,-0.6531320471509853,-0.07188392699251525
487,0.10058880086087225,-0.04596841545345268,-0.5468754921191413,3.0721552471446185,-0.4352954663046996,-0.07218764865408947
488,-0.46447484403366307,-0.04596841545345268,-0.5774281755630578,0.4190948754868721,-0.5801539138032537,0.026511895185387095
489,-0.4468779221548426,-0.04596841545345268,-0.45711616845985,0.5411533435608691,-0.44548802440996565,-0.02324932699255535
490,0.06989551628608177,-0.04596841545345268,-0.4730422415622779,0.18973661997974092,-0.5028188120696093,-0.07734441737463268
491,0.6175436511007376,-0.04596841545345268,-0.6136455722930466,3.072310539036187,-0.5280810893020732,-0.04507180089263017
492,0.016338401548730144,-0.04596841545345268,-0.6995469462500736,2.746701471610147,-0.7504563895584958,0.32734364749661327
493,-0.059999748403075315,-0.04596841545345268,-0.4476143888703503,1.1009957280246294,-0.34880008441226934,-0.08579256720585791
494,0.8662417776834819,-0.04596841545345268,-0.3628153027860172,1.1009926651949367,-0.21900293418453892,-0.07950711517147462
495,-0.3525066510371278,-0.04596841545345268,-0.5950379580177398,1.2370043813068163,-0.5641157135490877,-0.04798059748745608
496,-0.44687771291049067,-0.04596841545345268,-0.4571154378056284,0.5411533748457172,-0.44548703451113386,-0.02324946050096822
497,-0.224039862426266,-0.04596841545345268,-0.5550105872276784,-0.029916936485434354,-0.5133575170247178,-0.029876790958075217
498,0.6175444510797926,-0.04596841545345268,-0.6107589233037851,3.072310804926653,-0.5280821317744352,-0.04507169289914469
499,0.016338380074045283,-0.04596841545345268,-0.6995566303709352,2.746701471610147,-0.750456492328067,0.32734366447671837
500,-0.33704596198729997,-0.04596841545345268,-0.6782935434313642,2.2210497492926593,-0.7227004081752436,0.20618333381720055
501,-0.10006814989205677,-0.04596841545345268,-0.5809159591538313,-0.5997121104464597,-0.5985772025246549,-0.028865173651000376
502,-0.09778292101399375,-0.04596841545345268,-0.4897650901217692,-0.17622261602745803,-0.35934039342821844,-0.08639522832771643
503,3.008696734853842,-0.04596841545345268,0.303004754886253,2.8223755277715905,0.7707939350037379,-0.08899417821009081
504,1.5020764390852634,-0.04596841545345268,-0.028540560390221927,0.5273660068611246,0.28572859690636254,-0.08800817092543205
505,1.6225528370776645,-0.04596841545345268,1.4817362433114398,1.2756519331363172,1.8324413056845514,-0.08632195966628554
506,3.590334758063399,-0.04596841545345268,0.12297533673018957,1.499159856013799,0.37551157770894267,-0.08726767836349533
507,1.478414081420558,-0.04596841545345268,-0.18683932897345723,2.1832203019435927,-0.06558471489438374,-0.08862873624206902
508,2.5049397577703787,-0.04596841545345268,0.5129797799185483,1.6683052424839928,0.9040992123390404,-0.08582899072095726
509,1.517252852309492,-0.04596841545345268,-0.5275534923083788,0.5154031044372899,-0.5216534247056542,-0.08695763944649354
510,0.973816120429497,-0.04596841545345268,0.34747226425781746,-0.4783397804017356,0.7179220375240043,-0.08260247501205854
511,1.74481101473094,-0.04596841545345268,1.015594371317896,0.40535020511980324,1.9507591786723764,-0.08381592572109019
512,0.9477117705862568,-0.04596841545345268,0.9639949579427345,0.5165381562813611,1.111331974050472,-0.08071112631238954
513,6.991964154190109,-0.04596841545345268,0.20964140332242742,1.188744076123168,0.7336439617372347,-0.08966425500909228
514,2.5901311253077726,-0.04596841545345268,-0.26422459600832054,-0.4263393246826302,-0.1327236905770532,-0.07997691279209766
515,2.9693814410370796,-0.04596841545345268,-0.28390021158761153,0.4175158929425241,-0.12262538882797742,-0.08135203727447889
516,3.1751874835912037,-0.04596841545345268,-0.5121975088156693,0.9624038002834714,-0.4361446102872152,-0.08810060870781691
517,2.5872159440859472,-0.04596841545345268,0.04151758019345578,0.990207960586562,0.32442582649361573,-0.08927497903124972
518,1.8008686297426686,-0.04596841545345268,-0.529599851337698,0.5272541896308953,-0.4699101665899924,-0.0852226317024611
519,2.1391812198080293,-0.04596841545345268,-0.18319721621974047,1.2432800527719055,0.12811192069433266,-0.08890781160169668
520,2.470087300403798,-0.04596841545345268,0.061114641229899874,1.5799915120526402,0.5765278112231874,-0.08953168307408618
521,-0.021680689746896686,-0.04596841545345268,0.6198056345361643,-4.124265681611884,1.0787349952571765,-0.08548494521016432
522,0.25871988717228367,-0.04596841545345268,0.7813824121092124,-0.46950507951949755,1.2552383864397387,-0.0885088448823468
523,0.18169719818626173,-0.04596841545345268,-0.33386758017794166,2.0911581308129437,-0.3486129874460747,-0.08981641484275012
524,0.4651722200111815,-0.04596841545345268,0.27348302780854217,2.803448184068678,0.2077894956619801,-0.0873125420363998
525,0.3944228151220735,-0.04596841545345268,-0.1877620858501563,2.7927843934976004,0.05525713590870896,-0.0894843497775605
526,0.08135224736362688,-0.04596841545345268,-0.16423273654792042,0.6506213991024591,-0.01963412258994819,-0.08517560239456443
527,0.5204002885221045,-0.04596841545345268,-0.18254874696176776,0.8167016461035934,0.14727594644262806,-0.08781944417352898
528,2.3475291583520943,-0.04596841545345268,0.22418040765389838,3.1279767324379617,1.0493080756376534,-0.09027179521648673
529,0.5322977604184476,-0.04596841545345268,-0.3105340976981687,2.689855525812903,0.06393056268474707,-0.08849826418422237
530,0.686492693628949,-0.04596841545345268,0.7339514682443893,1.8793153025523965,0.41068016474677066,-0.08705783983749969
531,0.12162295116528958,-0.04596841545345268,-0.35080538430335056,4.068435366655599,-0.24250519117752464,-0.08960296560195413
532,0.35320378112255457,-0.04596841545345268,-0.17286303041267556,2.1112900411373725,0.08979531357166896,-0.08772167029658165
533,0.6997492542430861,-0.04596841545345268,-0.036097780930704065,3.262071017019795,0.6444169843457503,-0.08587572248807637
534,1.1462581705162718,-0.04596841545345268,0.0645722124683028,2.2884809167639664,0.7925595191038858,-0.08988776449878856
535,0.813485237553026,-0.04596841545345268,0.04548061307343965,2.4775089954201417,-0.09833055649899458,-0.09021389782547806
536,0.6416898600061433,-0.04596841545345268,-0.2951977692873219,3.4618132421226657,0.03312026477740058,-0.08241632713750806
537,0.5203340332863524,-0.04596841545345268,-0.16275898112538512,0.8169493585262196,0.14725150982472462,-0.0878196420500656
538,0.026328649998065362,-0.04596841545345268,-0.34691196751291875,2.2398655015584117,-0.3901600802162575,-0.08654753524090851
539,-0.5361597798290781,-0.04596841545345268,-0.09305871626988693,-5.7504286947609025,0.26884536524576774,-0.08834293249777227
540,1.4760835260930094,-0.04596841545345268,-0.03859332662846786,2.7728928415028338,0.30191070303003414,-0.08601190316258894
541,0.16900643731820064,-0.04596841545345268,-0.10468015029956365,0.08932274052800872,-0.028875498786824612,-0.08674855079148791
542,0.7009414065439901,-0.04596841545345268,-0.43275621782206464,3.0937181936420544,-0.17463074628259234,-0.0851915345093601
543,0.6416902998974691,-0.04596841545345268,-0.2759229393850754,3.461813295692041,0.033121044695437155,-0.0824163296418456
544,0.026328449887054024,-0.04596841545345268,-0.3469131263212102,2.2398652930338225,-0.39016106973493936,-0.08654752995320966
545,0.12162307283201722,-0.04596841545345268,-0.3131383182237961,4.068435982448969,-0.24250521110650466,-0.08960296552392116
546,0.18169719165327855,-0.04596841545345268,-0.3331264983934859,2.0911593622414184,-0.34861170001279185,-0.089816415942435
547,0.8134850802808753,-0.04596841545345268,0.04547965794479729,2.477508763341464,-0.09833054312849521,-0.09021389777158284
548,0.5204005448754654,-0.04596841545345268,-0.22577366863336737,0.8167000100767793,0.14727627979179134,-0.08781944375077168
549,1.4760834535685776,-0.04596841545345268,-0.03986200747817192,2.7728902356763134,0.3019104330051228,-0.086011902845337
550,0.0813522453726806,-0.04596841545345268,-0.1642323509813797,0.6506191763858646,-0.01963376900749885,-0.08517560225720874
551,2.3604898043528566,-0.04596841545345268,0.16436397121864624,3.0986874633105286,1.0289294232329784,-0.08592882394488889
552,0.3944231953646251,-0.04596841545345268,-0.12141411262522711,2.7927843732234128,0.05525715688811816,-0.08948434996703972
553,0.7009419393951773,-0.04596841545345268,-0.41630598922734896,3.0937209154065437,-0.1746303918471755,-0.08519153390189968
554,0.3532039645143499,-0.04596841545345268,-0.17286299798788596,2.1112882525937473,0.08979496739023994,-0.08772167058456776
555,0.5322975691960702,-0.04596841545345268,-0.30607378342066416,2.689855763593493,0.06393109627084197,-0.08849826546376771
556,0.4218844991174141,-0.04596841545345268,0.9707191113186098,-0.21079964272222573,0.34697740657231296,0.29398490622685636
557,0.25614226753094754,-0.04596841545345268,0.5380298376304865,-0.2805711043519477,0.15725770700187916,1.137563875240765
558,0.23994984257398308,-0.04596841545345268,4.3009939973517906,-0.041792237945780186,3.2638717436338727,0.19860326717618482
559,0.4211362029251356,-0.04596841545345268,0.29034880557289616,-0.15587735756543994,0.1992234913722507,0.4705125942306348
560,0.19002260553249636,-0.04596841545345268,3.034052101187168,-0.33798508168551966,2.327683390594434,1.1847615743640718
561,0.13925555805970477,-0.04596841545345268,3.6199655677499893,-0.33598696092826635,2.5539725150161243,0.41320265500274006
562,0.1633851265853711,-0.04596841545345268,4.103441528065271,-3.269462209964084,3.859910392182337,0.21459899485210496
563,1.1379706288204263,-0.04596841545345268,2.367267314197653,0.544892493012059,2.5650762501627336,0.4673614422211549
564,0.3391461625193194,-0.04596841545345268,3.876487128366132,-0.2038175058758874,3.344200592226045,13.189860501604931
565,-0.10955465533093567,-0.04596841545345268,2.357321528966085,0.08284680612134852,2.020488184456022,0.48031252529780866
566,0.9941037382448673,-0.04596841545345268,1.7098260399879899,0.25629399380046575,1.4092029244755735,1.1300757728385311
567,0.7081654126351732,-0.04596841545345268,7.312899513920887,-0.1299462823039629,4.882809080405104,0.9097473100777369
568,0.6980308235810544,-0.04596841545345268,2.5262546065873606,-0.041018213997127594,2.1065074331418505,0.3351531942984005
569,0.2781870026593836,-0.04596841545345268,3.210776836674955,-0.15719529362912255,2.434230839311924,0.007032189594097225
570,0.5423853230705508,-0.04596841545345268,-0.4867031791272309,-0.05084169979846913,-0.5509010764832201,0.48711604184607377
571,1.1614149340393471,-0.04596841545345268,-0.5412218797582264,0.2346525264484001,-0.5904706319652375,0.10587934597830181
572,0.3439236730373095,-0.04596841545345268,3.4813766184690644,-0.4637363362271947,2.4119345872370355,0.7025124135862042
573,1.4668044811378145,-0.04596841545345268,3.1574375513895054,-0.2861899394483772,2.621775444604883,0.0913859239623945
574,0.14739768757038071,-0.04596841545345268,7.005184529556451,-0.15529949065827373,4.165575973450672,0.7117001774332897
575,0.16792936005208806,-0.04596841545345268,1.8904588307465482,-0.051345068781543345,1.7228869395814521,0.7964441263802401
576,0.11099118227962815,-0.04596841545345268,-0.010953557085298063,-0.5356566178424728,-0.13287989460790864,-0.09052759377769476
577,-0.269542828915754,-0.04596841545345268,-0.47727588705773044,-0.1743174856794562,-0.5638284715371549,-0.08173878781131384
578,-0.11738552688497852,-0.04596841545345268,-0.5058666821287666,0.41714460937158016,-0.5756449508339054,-0.08681174268595251
579,0.1393594997066614,-0.04596841545345268,-0.5518928904175672,1.457689922859811,-0.597806436832215,-0.08974559841833138
580,0.39767360929923223,-0.04596841545345268,-0.5506331165464619,1.106206149985766,-0.627867189606778,-0.09053078806188222
581,-0.1264518104580668,-0.04596841545345268,-0.3948482162653655,-0.013552251636999439,-0.500724208036187,-0.08450503344787391
582,-0.21167663674452375,-0.04596841545345268,-0.30163539244231835,-0.10144670300753725,-0.42658645370362913,-0.0835411436458235
583,-0.41317787153343216,-0.04596841545345268,-0.49675398561352896,-0.2998346820865142,-0.6052814087161029,-0.07279873331720792
584,-0.03623951756095271,-0.04596841545345268,-0.5766466769511931,0.9364489882883922,-0.6383724207838039,-0.08949053961486654
585,-0.34207916015245404,-0.04596841545345268,-0.5140950847849666,-0.36497830940646875,-0.5861427456338091,-0.0770878547192193
586,0.3820321495211781,-0.04596841545345268,-0.5501900294363303,0.7474046970829371,-0.623647021818013,-0.08834713546267946
587,-0.4126038727723205,-0.04596841545345268,-0.30718111778056023,-0.10365497008420016,-0.32491727118144137,-0.0850122184048899
588,-0.19910051398884146,-0.04596841545345268,-0.35665075741129715,-0.21278412763235743,-0.47504641845343937,-0.08692860729058746
589,-0.11302477947253016,-0.04596841545345268,-0.4662767352645271,0.15061001388262552,-0.5712163062961693,-0.08644940432980562
590,-0.16628055859181753,-0.04596841545345268,-0.45720572048448815,0.22828109519869114,-0.5079563138465888,-0.08744845949239687
591,-0.38744984850061487,-0.04596841545345268,-0.222823964089018,-0.45027723807844766,-0.2740807401243025,-0.07687634855542826
592,-0.3260283117110909,-0.04596841545345268,-0.5921939125048769,0.5120368443922184,-0.6712689436988297,-0.08837120428355011
593,-0.10474703831157219,-0.04596841545345268,-0.1863986225813031,0.16787193259911437,-0.36589532478564923,-0.08553996718047727
594,0.046352391443990976,-0.04596841545345268,-0.5627710591461504,0.6956847262810586,-0.6049759354865744,-0.08952684708515155
595,-0.048576415137987515,-0.04596841545345268,-0.27378201538723623,0.366925821351986,-0.42024377852771855,-0.08791960122221931
596,-0.38036386228273694,-0.04596841545345268,-0.5631726504267085,-0.14481776838580673,-0.6525614337363176,-0.07903863347799309
597,-0.08896601333950982,-0.04596841545345268,-0.5512832396815732,1.059801829056802,-0.6124752903339595,-0.08672940137365234
598,0.11965112483337105,-0.04596841545345268,-0.14024123476492814,1.0222318707099936,-0.3492577598078327,-0.08834199579440259
599,-0.31596528292644743,-0.04596841545345268,0.18942851651293147,0.0743237697522235,-0.07646631386366357,-0.08785381142455856
600,-0.06616352967911977,-0.04596841545345268,-0.3546579393188899,1.5065035890348364,-0.4489706238759889,-0.09021839192283163
601,-0.16606705676198644,-0.04596841545345268,-0.6069324188976563,0.7430505021525562,-0.648574819066427,-0.08776960766242559
602,0.28494738749503634,-0.04596841545345268,0.42317600097070013,1.9908473629175438,0.40140022259416125,-0.08982547650759583
603,0.13135300067167838,-0.04596841545345268,-0.47615950848556654,1.144133045104562,-0.5793447160028876,-0.08985183288274816
604,0.18397927722821916,-0.04596841545345268,-0.1964219197049841,0.9000574052991475,-0.33128463922094825,-0.0890279649750853
605,-0.19862793857030492,-0.04596841545345268,0.06642623665112232,-0.5330976738317973,-0.0335655941146879,-0.08860027334600389
606,-0.2457431635223276,-0.04596841545345268,-0.2675564435776575,-0.36974035792839716,-0.10605435637907508,-0.08930903956112829
607,-0.4116807594627877,-0.04596841545345268,-0.6006591587904664,-0.49623466271732136,-0.6171806038502508,-0.059415270444109686
608,-0.6133178991486951,-0.04596841545345268,-0.673785230426875,-0.5635412121936433,-0.7165751282420557,-0.04569379403555975
609,-0.4322633815834342,-0.04596841545345268,-0.5239863721230742,-0.3798684267098707,-0.5566989169413987,-0.085254798778991
610,-0.6665348351982224,-0.04596841545345268,-0.6341743516045633,-0.581823933284979,-0.657808493327607,0.2766890071977677
611,-0.5999662411935363,-0.04596841545345268,-0.6636251080513192,-0.5766061628418118,-0.6818068711507558,-0.06476275616612334
612,-0.45966372885544665,-0.04596841545345268,-0.4382996506570178,-0.4089309938233098,-0.47074291867855445,-0.08153492778632314
613,-0.4369312720081235,-0.04596841545345268,-0.5028142289920768,-0.14472626560980564,-0.4499530267258815,-0.07979057908723404
614,-0.5819956416727462,-0.04596841545345268,-0.6744128566371099,-0.44599545192933404,-0.7162566015355817,-0.029968479817233874
615,-0.6089286924516721,-0.04596841545345268,-0.5438254321429546,-0.4139913274613562,-0.4916973344616734,-0.03320509955207367
616,-0.3742991230722363,-0.04596841545345268,-0.5763995516178549,-0.07722514171417108,-0.5940259621130964,-0.08404372579809784
617,-0.5234075105164618,-0.04596841545345268,-0.5197301868500869,-0.43442073675852133,-0.5180575661692323,-0.06409246176282433
618,-0.5156131122309588,-0.04596841545345268,-0.5865848820667267,-0.37616347094259245,-0.642045917268878,-0.07668152136470348
619,-0.4020049585702897,-0.04596841545345268,-0.5316885524487809,-0.010009136557668571,-0.5567324331291161,-0.0826159526110679
620,-0.3736589477848942,-0.04596841545345268,-0.610687077573579,0.11896388609912938,-0.6553823443361362,-0.07367428439506415
621,-0.6294219479700616,-0.04596841545345268,-0.6574837498760544,-0.5772018593358704,-0.7047423741397009,-0.014350874078776605
622,-0.23490396455112142,-0.04596841545345268,-0.249952031887196,-0.20832794719649936,-0.21030315891351567,-0.07645616249496508
623,-0.5374569941840094,-0.04596841545345268,-0.70000071502706,-0.5995595775264465,-0.7533193421652575,-0.04987494202001738
624,-0.29331420296406263,-0.04596841545345268,-0.6105708195359593,0.009123125024417714,-0.6234678263446057,-0.046722485389845636
625,-0.5226680856099306,-0.04596841545345268,-0.45152032331381514,-0.4142276024548695,-0.4308556033168064,-0.062086603342275455
626,-0.24916875353568618,-0.04596841545345268,-0.5048004804224483,-0.5343058176127434,-0.45287891750765547,-0.08576928079488902
627,-0.5866205012598132,-0.04596841545345268,-0.635027178652155,-0.4217406406231384,-0.6890683298208529,-0.06796132847529386
628,-0.2957402400678355,-0.04596841545345268,-0.5231096169974159,1.6100729009639454,-0.5562411382237435,-0.08062950517563873
629,-0.415317705978868,-0.04596841545345268,-0.6090761247241326,0.3755657801800971,-0.6511269763098687,-0.0790450491609735
630,-0.0538303100658656,-0.04596841545345268,-0.5027831937499395,2.2651162997713983,-0.552322008604727,-0.08770869697974636
631,-0.5983125046308968,-0.04596841545345268,-0.5261930948224254,0.5564130256371889,-0.5098834920087995,-0.018790998934697205
632,-0.28061663247620555,-0.04596841545345268,-0.6536896449886649,0.4143755037415421,-0.7012282396847931,-0.07902717133003245
633,-0.574182836469718,-0.04596841545345268,-0.6112486849709449,1.7367341635033593,-0.6378768509385343,-0.019169227179149168
634,-0.4007932280013323,-0.04596841545345268,-0.5665844543006011,0.9365788943702497,-0.6023545105641163,-0.08500127520145648
635,-0.42905274270350735,-0.04596841545345268,-0.5927444922351575,2.4038498280549216,-0.6262101298104,-0.06459994476567103
636,-0.2585751407040359,-0.04596841545345268,-0.6110116369836944,0.41777362646927946,-0.6234690662429383,-0.04679003451021269
637,-0.1838282083160643,-0.04596841545345268,0.20483974060417762,-0.3673357049176785,0.6156174486164191,-0.04135063662996671
638,-0.4070155861798224,-0.04596841545345268,-0.17545423863142998,-0.5204349899069509,0.08891092323089841,-0.06035797517933303
639,-0.19342893212851547,-0.04596841545345268,0.6327488442402343,0.43305344229218085,0.6201938970705564,-0.00648923202415552
640,0.033428676010611974,-0.04596841545345268,-0.1381155827183893,0.3765583681960793,0.21394959718002515,-0.07754153390497508
641,0.4731079843729305,-0.04596841545345268,0.10218634375688093,1.9249102042323463,0.6403662839001942,-0.06874503526277131
642,-0.2094648324382684,-0.04596841545345268,-0.29635674739632295,0.0853979265659438,-0.03965597311555913,-0.08703112511416668
643,0.09102594402198669,-0.04596841545345268,-0.3598455542928682,0.4207185234338135,-0.2649527458397983,-0.081318118538943
644,0.02597888822506685,-0.04596841545345268,0.6717872551860223,0.4731908999802536,0.4917387658712316,-0.049313863232651196
645,-0.39715664018960073,-0.04596841545345268,0.008943912078146998,-0.5860126992162336,0.0897233912614067,-0.06536471191665594
646,0.3530730306194712,-0.04596841545345268,0.7813003848144269,0.8149434621570792,0.6641495392736255,-0.0781862047192303
647,-0.0653123821799035,-0.04596841545345268,-0.1761740807944264,-0.3499279981129387,0.14581162753390575,-0.06826395203202619
648,0.33443712519875723,-0.04596841545345268,1.6071746753068221,1.5534813001188512,0.881974421243999,-0.07573830215414859
649,0.6154272713562504,-0.04596841545345268,0.523206723358101,1.7664922872134758,0.8584904115905164,-0.0790885501726482
650,-0.24600979513734414,-0.04596841545345268,-0.27961638973322933,-0.5870652693915438,-0.10175582758751192,-0.018300619457208175
651,0.16299401959261786,-0.04596841545345268,-0.13639644997023292,0.14743659108152918,0.15194136869652217,-0.07544715791631645
652,0.10094653902280822,-0.04596841545345268,-0.32858187031590114,1.0265401000574466,0.016893990257459517,-0.08299459609407346
653,-0.3224101496100701,-0.04596841545345268,-0.05351451166043855,-0.5531687569274594,0.2615519632660103,-0.06056918623301377
654,-0.01625833032326218,-0.04596841545345268,-0.11374628934998002,0.7892489469640394,0.143096369274019,0.008736982059493092
655,0.5037962412191641,-0.04596841545345268,-0.0044794040008067,0.05844820813740895,0.2919796077356244,-0.06350558060926415
656,0.41148687057395816,-0.04596841545345268,1.6444061470111557,0.4103445739155259,1.0240632156538567,-0.0547345558260064
657,-0.23327332039337254,-0.04596841545345268,-0.11373434534754902,0.19766544581004583,-0.3433313389190871,0.21036557393460498
658,-0.5020121625322072,-0.04596841545345268,-0.4614754736813326,0.6048181834459345,-0.3692686048845338,-0.08834750274288712
659,0.14121265085207624,-0.04596841545345268,1.3875710211325414,0.5236086852352712,1.7110493103068745,-0.07752808913919361
660,-0.18535134635330916,-0.04596841545345268,-0.18581564502239048,0.5126931526725654,-0.36174661255167817,0.07106854563733513
661,-0.055020377484647984,-0.04596841545345268,0.27360429601566183,2.331459485794433,0.2789189952386583,0.1113136669932452
662,0.06744264323347997,-0.04596841545345268,1.0401662188957777,0.36473353460752717,0.4005900635834371,-0.030557746730344892
663,-0.15661427375543902,-0.04596841545345268,0.16168915745926593,0.38575846737550873,0.22868164007046746,0.5144468385932753
664,-0.14888631167859334,-0.04596841545345268,-0.12506535158320176,0.9263579966316774,0.011518320086675868,-0.08935294172116491
665,0.016656249947589057,22.22783709259318,-0.7011808486171448,0.7486372251074808,-0.7546999444279519,0.8977145044208839
666,-0.15985839938735114,-0.04596841545345268,-0.6728518459025059,0.278580184739953,-0.7167200653142772,0.003740396439769595
667,-0.3317489983608557,-0.04596841545345268,0.2794657759106971,0.6452841970861818,0.17257029518739128,0.09337813527862875
668,-0.5423056183438638,-0.04596841545345268,-0.557718752210417,-0.2404745642621937,-0.3919451723952463,0.32310746059925366
669,-0.09184611029126792,-0.04596841545345268,0.04764197126406021,0.3679697116351994,0.14230272845132,0.0018544365793644112
670,-0.33654211648929844,-0.04596841545345268,-0.1974999330906533,0.6879009118854869,-0.21850908805135846,0.06999974043331307
671,-0.3933874303885559,-0.04596841545345268,0.8389762699917875,-0.1791914827686374,0.5345365309046892,0.11160089067410986
672,-0.09417097522047772,-0.04596841545345268,-0.6314974563934288,2.877110844553737,-0.6955084345055398,-0.04431618356012077
673,-0.38533143896320227,-0.04596841545345268,-0.24505401529012022,0.7478225678391113,-0.12387817967092016,-0.07955773251487998
674,-0.1105513555521311,-0.04596841545345268,0.7616598528179168,0.9762013098673318,0.5252820901901889,0.109260140537207
675,-0.3556189496385123,-0.04596841545345268,-0.3640683425912795,0.34528798073351025,-0.4795011234441552,0.20852090932134842
676,-0.4317071329191193,-0.04596841545345268,-0.5193170360643782,0.5664902738494545,-0.587175587136765,11.644013781680089
677,-0.5020121450698745,-0.04596841545345268,-0.44978949335120344,0.6048158579060782,-0.36926853185337755,-0.08834750316525947
678,0.016656249075718665,22.22783709259318,-0.7011808486171448,0.7486372482433234,-0.7546999444279519,0.8977102556434651
679,-0.29555840360166274,-0.04596841545345268,-0.44763901833608427,0.6389869725886369,-0.4181339156498881,-0.07807862661634557
680,-0.3933882785466042,-0.04596841545345268,0.8434899979281241,-0.17919123380095084,0.5345310043435851,0.1116012447587899
681,0.06744303886883879,-0.04596841545345268,1.0020832570842453,0.36473365595932405,0.4005901384636821,-0.03055734245666339
682,-0.2332753052190012,-0.04596841545345268,-0.07572042242392069,0.19766544581004583,-0.3433364441321795,0.2103663707700898
683,-0.15661433621742493,-0.04596841545345268,0.18563449201517404,0.38576087629736483,0.22869457017569708,0.5186023240226162
684,0.1412126945779542,-0.04596841545345268,1.4513765581453908,0.5236079466249804,1.7110507304878162,-0.07752809345738972
685,-0.09184536512985404,-0.04596841545345268,0.01611501658141127,0.36796865481993785,0.14230466513610004,0.0018545245402628375
686,-0.18535061101790856,-0.04596841545345268,-0.18400054984924563,0.5126940295178353,-0.36174550878953166,0.07106991698672563
687,-0.15985856123180417,-0.04596841545345268,-0.6683387008288284,0.2785799109437298,-0.7167183186112306,0.0037402608240043873
688,-0.33174992669984454,-0.04596841545345268,0.2793402190834222,0.6452849788486865,0.17256823027203574,0.09337815287543723
689,-0.3853309351681319,-0.04596841545345268,-0.11165742715041875,0.7478227342641819,-0.12387638680101286,-0.07955772297940333
690,-0.14888643089005604,-0.04596841545345268,-0.1250662202078586,0.9263559691743061,0.011517446091055537,-0.08935294015451344
